Ranking,Rating,Number of Reviews,Price,City Part,City Ranking 1,City Ranking 2,Cuisine Norm,Days,Dif Days
3814.0,5.0,5.0,1,0.053875,-0.04149425487465181,0.016977813882886956,-0.012979199999999998,1789.0,124.0
70.0,4.5,1207.0,0,0.053325,0.05159919090056285,0.05103530289362838,0.0190208,258.0,340.0
3998.0,5.0,0.0,1,0.0777,-0.022257161248793046,0.04737049985815527,-0.012979199999999998,1264.0,504.0876149434008
12641.0,3.0,0.0,1,0.122425,-0.19363954248366014,0.020527562881509052,-0.012979199999999998,1584.0,504.0876149434008
23.0,4.5,372.0,1,0.0223,0.021749382716049384,0.01938185484302102,0.0110208,188.0,432.0
5854.0,3.5,82.0,1,0.143925,-0.002425421299513551,0.08594534566330607,0.0030208000000000014,94.0,112.0
11775.0,3.0,62.0,1,0.122425,-0.17198512050653594,0.027362191660973426,-0.012979199999999998,983.0,893.0
12224.0,3.5,2.0,1,0.122425,-0.18321241319444445,0.02381860237462296,-0.012979199999999998,351.0,504.0876149434008
233.0,4.0,618.0,1,0.0149,0.009090252100840336,0.011631237804371732,0.0190208,228.0,1198.0
4566.0,3.5,64.0,1,0.0777,-0.036461731573865466,0.04288758684258842,0.0190208,1220.0,265.0
1638.0,4.0,82.0,1,0.0777,0.03676182813002897,0.06599668773973581,-0.004979199999999999,238.0,851.0
1642.0,3.5,134.0,0,0.02715,-0.013912811059907835,0.015471955343065393,0.0110208,156.0,1051.0
1146.0,4.5,12.0,1,0.0204,-0.008260122699386504,0.01218925937647279,-0.012979199999999998,350.0,595.0
3765.0,4.5,54.0,1,0.122425,0.02830578022875817,0.09057856178049958,-0.004979199999999999,575.7305018056379,504.0876149434008
12685.0,3.0,32.0,1,0.122425,-0.19473976715686275,0.020180306915808785,-0.012979199999999998,110.0,258.0
5699.0,3.5,10.0,1,0.053875,-0.08864113277623027,0.0020995343992784425,-0.004979199999999999,135.0,275.0
427.0,4.5,35.0,1,0.0205,0.009836996336996338,0.017605034947707748,-0.012979199999999998,112.0,504.0
795.0,4.0,2977.0,1,0.05195,0.03209044294655754,0.07205814571118671,0.0190208,207.0,342.0
6845.0,4.5,12.0,0,0.122425,-0.048709946895424835,0.06627064418148078,-0.012979199999999998,1284.0,81.0
7897.0,3.0,146.0,1,0.0777,-0.11976353395558419,0.01659782759108639,-0.012979199999999998,575.7305018056379,504.0876149434008
377.0,4.0,48.0,1,0.0265,0.017091123701605287,0.015537419035036505,-0.004979199999999999,552.0,1027.0
2722.0,4.0,51.0,1,0.06835,0.0003001097694840834,0.04621896805619231,-0.004979199999999999,680.0,181.0
599.0,4.5,56.0,1,0.0223,0.0073332210998877665,0.014834421690442568,-0.012979199999999998,549.0,652.0
2289.0,4.0,26.0,1,0.02715,-0.030102718894009214,0.01036463130890044,0.0110208,575.7305018056379,504.0876149434008
2017.0,3.5,1154.0,1,0.053325,0.002901360225140713,0.035667883355444886,0.0270208,249.0,738.0
274.0,3.5,777.0,1,0.0205,0.013666666666666667,0.018812914027079623,0.0270208,144.0,119.0
1743.0,5.0,6.0,1,0.036075,-0.007505201109570042,0.02222779928999547,-0.012979199999999998,575.7305018056379,504.0876149434008
2598.0,3.0,10.0,1,0.023725,-0.04126848628691983,0.0018946667856044447,-0.012979199999999998,301.0,1178.0
1048.0,4.5,507.0,1,0.05195,0.025762397688974484,0.0700613537215996,0.0110208,142.0,856.0
2443.0,4.0,41.0,1,0.05195,-0.009129393355801638,0.05905137417427151,-0.004979199999999999,163.0,325.0
477.0,4.5,249.0,1,0.122425,0.11052256944444445,0.11652805303555601,-0.004979199999999999,218.0,244.0
2211.0,4.5,38.0,1,0.122425,0.06716371527777779,0.10284301111454996,0.0030208000000000014,575.7305018056379,504.0876149434008
372.0,4.0,0.0,1,0.004575,-0.004750961538461539,0.0012492398493369602,0.0110208,223.0,232.0
6337.0,4.0,44.0,1,0.143925,-0.014502519110493398,0.0821334446573027,0.0030208000000000014,575.7305018056379,504.0876149434008
8160.0,2.5,23.0,1,0.0777,-0.12634065014483425,0.014522112585639069,-0.012979199999999998,1032.0,548.0
10259.0,3.0,267.0,1,0.122425,-0.13407737949346407,0.039326738115555405,-0.004979199999999999,1119.0,190.0
6723.0,3.5,796.0,2,0.122425,-0.0456593239379085,0.06723349026819517,0.0110208,331.0,733.0
709.0,5.0,23.0,1,0.02715,0.0094336866359447,0.022836921840555198,-0.012979199999999998,152.0,130.0
3189.0,4.0,148.0,1,0.143925,0.06421115357887422,0.10697788434032268,0.0110208,174.0,161.0
10779.0,4.5,2.0,1,0.143925,-0.12557181202223766,0.04707658281741238,-0.012979199999999998,288.0,1240.0
9387.0,4.5,2.0,1,0.122425,-0.11227292687908497,0.04620871998125163,-0.012979199999999998,114.0,1667.0
4810.0,3.5,9.0,1,0.053325,-0.06695639071294558,0.013623095081101544,0.0030208000000000014,507.0,831.0
2117.0,4.0,146.0,0,0.05195,-0.0009754694270582572,0.06162431563120983,-0.004979199999999999,575.7305018056379,504.0876149434008
2927.0,4.0,101.0,1,0.06835,-0.004826765459202341,0.04460098847089186,0.0030208000000000014,575.7305018056379,504.0876149434008
1683.0,3.5,348.0,1,0.053325,0.011255276735459662,0.038304102218184116,0.0030208000000000014,506.0,318.0
264.0,4.0,1028.0,1,0.0777,0.07112288381074992,0.07684091746401195,0.0190208,365.0,667.0
1746.0,3.5,233.0,1,0.053325,0.00967953799249531,0.03780685135485306,-0.004979199999999999,575.7305018056379,504.0876149434008
3001.0,4.0,168.0,1,0.143925,0.06891197011813759,0.10846160564286643,0.0270208,242.0,171.0
4162.0,1.0,0.0,1,0.036075,-0.06802213938973649,0.0031336776697898448,-0.012979199999999998,908.0,504.0876149434008
12154.0,4.0,5.0,1,0.122425,-0.18146205575980393,0.024371055047327936,0.0030208000000000014,399.0,418.0
196.0,4.5,358.0,1,0.011075,0.006188970588235294,0.009871405756992914,0.0270208,100.0,870.0
2364.0,4.0,2.0,1,0.0204,-0.03874748466257669,0.002573638961612778,-0.012979199999999998,264.0,943.0
2919.0,4.5,86.0,1,0.05195,-0.021035122773230622,0.05529456394880329,-0.004979199999999999,1252.0,1314.0
1717.0,4.5,39.0,1,0.036075,-0.0068547503467406385,0.022433027550485485,0.0030208000000000014,194.0,1396.0
1078.0,3.0,4.0,1,0.009625,-0.0173701171875,0.0011215354724371717,-0.012979199999999998,937.0,35.0
1651.0,3.5,11.0,1,0.0157,-0.025615789473684206,0.0046581599234283184,-0.004979199999999999,2772.0,409.0
295.0,4.0,106.0,1,0.02915,0.021793690987124463,0.026894161447727737,0.0030208000000000014,370.0,1010.0
1656.0,3.5,30.0,1,0.0204,-0.021025766871165648,0.008163014375176726,-0.004979199999999999,88.0,279.0
734.0,3.5,865.0,2,0.0777,0.059369102027679435,0.07313146479268022,0.0430208,195.0,741.0
15265.0,3.0,13.0,1,0.143925,-0.23774129603891592,0.01167246705565011,-0.012979199999999998,510.0,139.0
1192.0,4.5,10.0,0,0.0157,-0.014122488038277512,0.008282050440129333,-0.012979199999999998,1044.0,225.0
3973.0,4.0,17.0,1,0.0777,-0.021631960090119088,0.04756781117046014,-0.012979199999999998,117.0,173.0
418.0,4.0,103.0,1,0.0223,0.011863299663299664,0.01626338939984656,-0.012979199999999998,215.0,671.0
11208.0,4.0,9.0,1,0.122425,-0.1578072252859477,0.0318370583098837,-0.012979199999999998,575.7305018056379,504.0876149434008
12958.0,3.0,72.0,1,0.122425,-0.2015661611519608,0.01802574149225939,0.0030208000000000014,177.0,1068.0
735.0,4.0,111.0,2,0.0265,0.008132672332389046,0.012710998295939418,0.0030208000000000014,874.0,321.0
9091.0,5.0,2.0,1,0.143925,-0.08336448054204308,0.06039850600195422,-0.012979199999999998,446.0,1118.0
602.0,3.5,394.0,1,0.0265,0.01146081208687441,0.01376103728560398,0.0270208,107.0,870.0
8733.0,1.0,2.0,1,0.0777,-0.14067026070164146,0.009999737307611249,-0.012979199999999998,744.0,1531.0
1227.0,4.0,341.0,1,0.122425,0.09176873978758171,0.11060891725657415,0.0030208000000000014,131.0,386.0
935.0,5.0,7.0,1,0.023725,0.00035036919831223627,0.015023128720855242,-0.012979199999999998,844.0,504.0876149434008
2308.0,4.5,3.0,1,0.036075,-0.02163999653259362,0.01776803132165476,-0.004979199999999999,705.0,515.0
2222.0,4.0,0.0,1,0.0265,-0.02907743153918791,0.0009710886896897816,0.0110208,630.0,295.0
4307.0,5.0,7.0,0,0.0777,-0.02998464757000322,0.04493173203806697,-0.012979199999999998,2245.0,504.0876149434008
4543.0,4.5,45.0,0,0.143925,0.03035527275886032,0.0962919341081724,-0.004979199999999999,316.0,312.0
2108.0,3.5,16.0,1,0.0265,-0.0262247403210576,0.0018711221094022622,-0.012979199999999998,1392.0,504.0876149434008
794.0,4.0,32.0,1,0.018175,-0.0016773071625344354,0.0148339848050986,0.0030208000000000014,633.0,342.0
539.0,4.0,37.0,1,0.012025,-0.0014530208333333333,0.006468035111702102,0.0190208,579.0,264.0
1997.0,4.5,60.0,1,0.143925,0.09401633078526754,0.11638530876921716,0.0190208,224.0,166.0
11821.0,4.0,14.0,1,0.143925,-0.15162633773453787,0.038852978576717705,0.0030208000000000014,1129.0,190.0
2447.0,4.5,3.0,1,0.0325,-0.02869707467282525,0.015344887974694332,-0.012979199999999998,202.0,922.0
1964.0,4.5,12.0,1,0.0325,-0.016612779060816013,0.019157429585690916,-0.012979199999999998,1401.0,17.0
562.0,4.5,41.0,1,0.0223,0.00825925925925926,0.015126531111701947,-0.004979199999999999,772.0,337.0
2699.0,3.5,20.0,1,0.022325,-0.045200616591928255,0.0010420676403101474,-0.012979199999999998,204.0,525.0
125.0,4.5,152.0,1,0.011075,0.007967986425339366,0.010432101603990112,0.0030208000000000014,130.0,328.0
1348.0,5.0,9.0,1,0.0325,-0.0012009237875288683,0.02401980149536772,-0.012979199999999998,458.0,400.0
1731.0,4.0,7.0,1,0.023725,-0.0195706223628692,0.008739150548600501,-0.012979199999999998,391.0,368.0
12308.0,3.0,51.0,1,0.122425,-0.1853128421160131,0.023155659167376993,-0.012979199999999998,603.0,515.0
1900.0,4.0,2.0,1,0.023725,-0.02380007911392405,0.007404989353737371,-0.012979199999999998,2242.0,504.0876149434008
960.0,4.0,30.0,1,0.0223,-0.0017019079685746353,0.011984381120857805,-0.012979199999999998,138.0,129.0
155.0,4.5,1234.0,1,0.06835,0.06449859129162092,0.06647922949749109,0.0270208,322.0,950.0
1979.0,4.5,3.0,1,0.0265,-0.022996694995278563,0.0028895809790769112,0.0030208000000000014,1250.0,516.0
3285.0,4.5,8.0,0,0.0777,-0.004426424203411651,0.05299781848509041,-0.012979199999999998,344.0,433.0
2500.0,4.0,123.0,1,0.06835,0.005852140504939626,0.04797112155832255,0.0030208000000000014,237.0,491.0
1528.0,4.5,2.0,1,0.0204,-0.017821840490797547,0.00917352292452162,-0.004979199999999999,284.0,581.0
2007.0,3.5,381.0,1,0.05195,0.0017758545979778527,0.0624924860614651,0.0270208,129.0,355.0
8621.0,4.0,11.0,1,0.122425,-0.09311901552287581,0.05225413065685176,-0.004979199999999999,1027.0,737.0
263.0,4.0,261.0,1,0.02915,0.022594377682403435,0.02714676290541112,0.0190208,195.0,341.0
15069.0,3.0,18.0,1,0.143925,-0.2328404447533009,0.01321932543489786,-0.004979199999999999,108.0,257.0
10890.0,4.0,0.0,0,0.122425,-0.14985560151143792,0.03434677188017201,-0.004979199999999999,883.0,504.0876149434008
1296.0,4.5,5.0,1,0.0157,-0.01672663476874003,0.007460951063796205,-0.012979199999999998,1580.0,504.0876149434008
9841.0,4.0,10.0,1,0.143925,-0.10211773801250869,0.05447940506095518,-0.012979199999999998,185.0,137.0
6238.0,3.5,259.0,1,0.143925,-0.012027089124391939,0.08291476598151457,-0.004979199999999999,111.0,172.0
363.0,4.5,98.0,1,0.0265,0.017441454202077433,0.015647949455001198,0.0030208000000000014,148.0,444.0
7693.0,4.0,14.0,1,0.122425,-0.06991427696078431,0.05957807466071197,-0.012979199999999998,360.0,287.0
1641.0,3.0,28.0,0,0.0149,-0.02616890756302521,0.0005132589662485828,-0.004979199999999999,162.0,273.0
3679.0,3.0,0.0,1,0.036075,-0.055938765603328715,0.006946187278123585,-0.012979199999999998,346.0,504.0876149434008
365.0,4.5,597.0,1,0.05195,0.0428456186807896,0.07545190284763909,0.0030208000000000014,227.0,1122.0
3036.0,4.5,8.0,1,0.053875,-0.022035225162488396,0.02311855735145323,-0.012979199999999998,468.0,398.0
3664.0,4.5,4.0,0,0.053325,-0.038292952626641646,0.02266832507121879,-0.012979199999999998,1103.0,504.0876149434008
6106.0,2.5,2.0,1,0.053325,-0.09937158771106941,0.0033939344640055986,-0.004979199999999999,1224.0,265.0
52.0,4.5,484.0,1,0.0325,0.031224018475750577,0.03424972681183061,0.0270208,553.0,425.0
252.0,4.0,215.0,2,0.0205,0.014217338217338218,0.01898659598620499,0.0270208,120.0,2159.0
1141.0,4.5,92.0,1,0.122425,0.09391917892156863,0.11128764482589741,-0.012979199999999998,118.0,316.0
237.0,4.0,459.0,1,0.016825,0.010916220238095239,0.014346136606851113,0.0030208000000000014,206.0,1374.0
1042.0,5.0,25.0,1,0.053875,0.02783791782729805,0.03885717235957809,-0.012979199999999998,819.0,271.0
2349.0,3.5,112.0,1,0.053875,-0.004852251624883936,0.028541039051845296,0.0270208,168.0,694.0
2767.0,4.5,88.0,0,0.05195,-0.017233293211362546,0.056494217634246925,0.0110208,575.7305018056379,504.0876149434008
6194.0,3.0,6.0,1,0.053875,-0.10102187790157846,-0.0018074939001306892,-0.012979199999999998,291.0,1339.0
4388.0,3.5,115.0,1,0.05195,-0.05777780452575831,0.04370054247566712,0.0030208000000000014,195.0,1192.0
1386.0,4.5,25.0,1,0.0325,-0.002151655119322556,0.02371984998145909,-0.012979199999999998,232.0,889.0
9091.0,4.0,40.0,1,0.122425,-0.10487141544117647,0.0485448055686898,-0.012979199999999998,1157.0,33.0
1015.0,3.0,12.0,1,0.0094,-0.0160176,0.0025351214482638514,-0.004979199999999999,455.0,945.0
1858.0,3.0,9.0,1,0.016825,-0.029669084821428573,0.0015475194138375443,-0.012979199999999998,204.0,399.0
353.0,4.0,272.0,1,0.016825,0.008011904761904762,0.013430257770090118,0.0270208,220.0,409.0
859.0,4.0,48.0,1,0.036075,0.014610124826629682,0.02920556014665598,0.0190208,152.0,85.0
7770.0,3.5,97.0,1,0.143925,-0.05033374305072967,0.07082401579270052,0.0110208,312.0,181.0
1106.0,4.5,2.0,1,0.012825,-0.014853955078125,0.005306182056310042,0.0030208000000000014,1737.0,504.0876149434008
1200.0,4.0,225.0,1,0.06835,0.03836403219904866,0.05823147990413027,0.0190208,106.0,595.0
671.0,4.0,92.0,1,0.0149,-0.0018781512605042015,0.008172662001035128,0.035020800000000005,98.0,159.0
47.0,4.5,354.0,1,0.036075,0.034924202496532594,0.03561499658965184,0.0270208,259.0,556.0
1300.0,3.0,9.0,1,0.012025,-0.02051765625,0.00045805376859428803,-0.012979199999999998,1840.0,289.0
852.0,4.5,198.0,1,0.122425,0.10114565461601308,0.11356848514606507,0.0030208000000000014,315.0,260.0
2869.0,3.5,38.0,1,0.02715,-0.04461608294930876,0.005786195544115782,0.0030208000000000014,114.0,239.0
1157.0,4.5,21.0,1,0.022325,-0.006607399103139015,0.013215312347569598,0.0030208000000000014,189.0,561.0
381.0,4.0,391.0,0,0.0325,0.022992686682063126,0.031652778178253224,0.0030208000000000014,138.0,583.0
11498.0,4.5,9.0,1,0.143925,-0.14354993485059067,0.04140213804864129,-0.004979199999999999,516.0,365.0
3221.0,4.5,53.0,1,0.122425,0.04190855800653595,0.09487190826552107,-0.012979199999999998,346.0,533.0
1599.0,4.0,316.0,1,0.143925,0.10396805941626128,0.11952637833524064,0.0110208,139.0,1062.0
1855.0,3.0,2.0,1,0.016475,-0.029945440729483283,0.0010027471592840723,-0.012979199999999998,973.0,119.0
3816.0,4.0,12.0,1,0.06835,-0.02705989754848152,0.037584481879027964,0.0030208000000000014,1180.0,292.0
634.0,4.0,57.0,0,0.02915,0.013311416309012876,0.02421816475539439,-0.012979199999999998,272.0,451.0
10559.0,3.5,25.0,1,0.122425,-0.14157891135620917,0.036959083803962664,-0.012979199999999998,804.0,393.0
3143.0,3.5,104.0,1,0.0777,-0.000875281622143547,0.054118546738982115,0.0030208000000000014,892.0,114.0
1407.0,5.0,11.0,0,0.02715,-0.008032396313364056,0.017327011213279866,-0.012979199999999998,535.0,265.0
9379.0,5.0,0.0,1,0.143925,-0.09056573141070187,0.05812557124061059,-0.012979199999999998,2706.0,504.0876149434008
3104.0,4.0,50.0,1,0.06835,-0.00925338455909257,0.043204001219193426,0.0030208000000000014,644.0,520.0
2313.0,3.5,249.0,0,0.053325,-0.004502110694183864,0.033331593584873594,0.0190208,776.0,520.0
1772.0,5.0,0.0,1,0.02915,-0.015163004291845493,0.015235025416529067,-0.012979199999999998,619.0,259.0
2385.0,5.0,9.0,1,0.0777,0.01808081750885098,0.06010102572806603,-0.012979199999999998,575.7305018056379,504.0876149434008
1604.0,4.5,87.0,1,0.06835,0.028260336626417852,0.05504287623358695,0.0030208000000000014,969.0,105.0
149.0,4.5,1801.0,1,0.06835,0.06464864617636297,0.06652658499754867,0.0270208,187.0,631.0
2083.0,5.0,2.0,1,0.036075,-0.016011095700416093,0.019544045114356815,-0.012979199999999998,1010.0,504.0876149434008
11548.0,3.5,2.0,1,0.122425,-0.16630896139705884,0.029153716756745267,-0.004979199999999999,126.0,135.0
2935.0,4.0,367.0,1,0.143925,0.07056225677553857,0.10898248652567434,0.0110208,152.0,187.0
33.0,4.0,445.0,1,0.004575,0.0037706043956043955,0.003929570918483982,0.0270208,187.0,1309.0
298.0,4.5,2141.0,2,0.143925,0.13649871004169561,0.12979404543422698,0.0270208,236.0,1040.0
159.0,4.5,244.0,1,0.0777,0.07374872867718056,0.07766962497569244,0.0190208,575.7305018056379,504.0876149434008
2126.0,4.0,165.0,1,0.122425,0.06928914930555556,0.10351384650283457,0.0190208,146.0,329.0
3112.0,5.0,2.0,1,0.053325,-0.024486479831144464,0.027025189778500394,-0.012979199999999998,258.0,319.0
1570.0,3.0,5.0,1,0.0149,-0.0243909243697479,0.0010738956832278043,-0.012979199999999998,129.0,1638.0
492.0,4.5,57.0,1,0.016825,0.00453173363095238,0.012332782267419615,0.0030208000000000014,160.0,123.0
2997.0,3.5,175.0,1,0.053325,-0.02161013133208255,0.02793286992585073,0.0270208,1539.0,342.0
103.0,4.5,206.0,1,0.0223,0.019747138047138048,0.018750266905162905,-0.004979199999999999,119.0,415.0
993.0,4.5,21.0,1,0.022325,-0.00250280269058296,0.01451000244613675,-0.012979199999999998,405.0,469.0
270.0,3.5,177.0,1,0.00525,-0.001507177033492823,0.0030034527303476792,0.0030208000000000014,575.7305018056379,504.0876149434008
1260.0,4.5,14.0,0,0.036075,0.004578172676837726,0.02604030889832921,-0.012979199999999998,247.0,704.0
50.0,4.5,678.0,2,0.143925,0.14269978717859624,0.13175129481205067,0.0190208,230.0,744.0
13829.0,3.5,3.0,1,0.143925,-0.20183505906879776,0.023005572324016274,0.0030208000000000014,1159.0,77.0
1445.0,4.0,53.0,1,0.036075,-5.003467406380028e-05,0.02458003089099641,0.0030208000000000014,1066.0,279.0
3856.0,3.5,73.0,1,0.053325,-0.0430952040337711,0.021152893868686056,-0.004979199999999999,107.0,36.0
3082.0,5.0,6.0,2,0.06835,-0.008703183315038419,0.043377638052737866,-0.012979199999999998,100.0,133.0
5750.0,3.5,149.0,1,0.122425,-0.02132935559640523,0.07491258241879428,0.0030208000000000014,142.0,370.0
643.0,4.0,30.0,1,0.0094,-0.0066928,0.005473019201392054,-0.004979199999999999,399.0,415.0
9906.0,4.0,2.0,1,0.122425,-0.125250577001634,0.0421126780221962,-0.012979199999999998,769.0,464.0
8151.0,2.5,23.0,1,0.0777,-0.12611557772771165,0.014593144658068824,-0.004979199999999999,161.0,97.0
2020.0,4.0,0.0,1,0.023725,-0.026803243670886077,0.00645765596093515,-0.004979199999999999,1213.0,504.0876149434008
6457.0,3.5,9.0,1,0.0777,-0.08375194721596395,0.027962959179847403,-0.012979199999999998,347.0,691.0
5082.0,3.5,209.0,0,0.06835,-0.05872147822905232,0.027592471366879836,0.0110208,196.0,1042.0
674.0,4.0,205.0,1,0.0325,0.015662047729022327,0.029339994136799812,0.0030208000000000014,157.0,293.0
2495.0,4.5,60.0,1,0.122425,0.060062265114379086,0.1006016316995755,-0.012979199999999998,160.0,533.0
1033.0,3.5,193.0,1,0.022325,-0.003503923766816144,0.014194224373315493,0.0190208,742.0,943.0
4326.0,3.5,71.0,1,0.05195,-0.056227058257101586,0.044189874899992806,0.0110208,348.0,362.0
5956.0,3.0,2.0,1,0.053875,-0.0950691155988858,7.103687817107513e-05,-0.012979199999999998,1391.0,472.0
3486.0,3.0,387.0,1,0.0325,-0.05469207082371055,0.00714358210756089,0.0110208,121.0,1034.0
3018.0,4.0,51.0,1,0.0777,0.002250724171226263,0.055105103300506504,-0.004979199999999999,281.0,592.0
2637.0,4.0,40.0,0,0.053325,-0.012605909943714822,0.0307743034305996,-0.012979199999999998,1039.0,504.0876149434008
4648.0,4.0,0.0,1,0.053325,-0.06290449108818011,0.014901740158238537,-0.012979199999999998,757.0,508.0
245.0,4.5,75.0,1,0.012025,0.005912291666666666,0.00878989386974901,0.0190208,479.0,302.0
13864.0,2.0,25.0,1,0.122425,-0.224220787377451,0.010875425471249317,-0.012979199999999998,872.0,780.0
5316.0,4.0,4.0,1,0.053875,-0.07906168755803157,0.005122548214780862,-0.012979199999999998,383.0,820.0
3012.0,3.5,527.0,1,0.05195,-0.023361242176215696,0.054560565312314756,0.0030208000000000014,401.0,774.0
2627.0,4.5,15.0,1,0.053875,-0.011805478180129992,0.02634678881500542,0.0030208000000000014,575.7305018056379,504.0876149434008
486.0,4.5,8.0,1,0.012025,-0.00012526041666666664,0.006886601486452054,0.0270208,575.7305018056379,504.0876149434008
8113.0,4.0,26.0,1,0.143925,-0.05891023280055594,0.06811701362901697,0.0270208,134.0,194.0
5417.0,3.5,26.0,1,0.0777,-0.05774357901512713,0.03617110977173035,-0.012979199999999998,249.0,272.0
2571.0,4.5,5.0,1,0.053875,-0.010404828226555246,0.026788796056958778,-0.012979199999999998,686.0,467.0
